Period,Number,Result,Timestamp
20260906100050995,3,SMALL,2026-09-06 08:17:30
20260906100050996,1,SMALL,2026-09-06 08:18:00
20260906100050997,6,BIG,2026-09-06 08:18:30
20260906100050998,2,SMALL,2026-09-06 08:19:01
20260906100050999,3,SMALL,2026-09-06 08:19:30
20260906100051000,5,BIG,2026-09-06 08:20:01
20260906100051001,7,BIG,2026-09-06 08:20:31
20260906100051002,5,BIG,2026-09-06 08:21:01
20260906100051003,2,SMALL,2026-09-06 08:21:31
20260906100051004,1,SMALL,2026-09-06 08:22:01
20260906100051005,8,BIG,2026-09-06 08:22:36
20260906100051006,9,BIG,2026-09-06 08:22:57
20260906100051007,5,BIG,2026-09-06 08:23:28
20260906100051008,8,BIG,2026-09-06 08:23:59
20260906100051009,1,SMALL,2026-09-06 08:24:30
20260906100051010,4,SMALL,2026-09-06 08:25:00
20260906100051011,9,BIG,2026-09-06 08:25:31
20260906100051012,2,SMALL,2026-09-06 08:26:02
20260906100051013,5,BIG,2026-09-06 08:26:28
20260906100051014,6,BIG,2026-09-06 08:26:59
20260906100051015,7,BIG,2026-09-06 08:27:29
20260906100051016,8,BIG,2026-09-06 08:28:00
20260906100051017,2,SMALL,2026-09-06 08:28:31
20260906100051018,8,BIG,2026-09-06 08:29:01
20260906100051019,0,SMALL,2026-09-06 08:29:31
20260906100051020,2,SMALL,2026-09-06 08:29:57
20260906100051021,5,BIG,2026-09-06 08:30:28
20260906100051022,3,SMALL,2026-09-06 08:30:57
20260906100051023,7,BIG,2026-09-06 08:31:28
20260906100051024,1,SMALL,2026-09-06 08:31:57
20260906100051025,3,SMALL,2026-09-06 08:32:27
20260906100051026,7,BIG,2026-09-06 08:32:58
20260906100051027,6,BIG,2026-09-06 08:33:28
20260906100051028,4,SMALL,2026-09-06 08:33:58
20260906100051029,5,BIG,2026-09-06 08:34:28
20260906100051030,3,SMALL,2026-09-06 08:34:58
20260906100051031,9,BIG,2026-09-06 08:35:32
20260906100051032,3,SMALL,2026-09-06 08:36:02
20260906100051033,5,BIG,2026-09-06 08:36:27
20260906100051034,2,SMALL,2026-09-06 08:36:58
20260906100051035,1,SMALL,2026-09-06 08:37:28
20260906100051036,5,BIG,2026-09-06 08:37:58
20260906100051037,1,SMALL,2026-09-06 08:38:29
20260906100051038,4,SMALL,2026-09-06 08:38:58
20260906100051039,0,SMALL,2026-09-06 08:39:28
20260906100051040,3,SMALL,2026-09-06 08:39:59
20260906100051041,1,SMALL,2026-09-06 08:40:29
20260906100051042,0,SMALL,2026-09-06 08:40:59
20260906100051043,5,BIG,2026-09-06 08:41:30
20260906100051044,0,SMALL,2026-09-06 08:42:01
20260906100051045,5,BIG,2026-09-06 08:42:31
20260906100051046,3,SMALL,2026-09-06 08:43:02
20260906100051047,1,SMALL,2026-09-06 08:43:27
20260906100051048,5,BIG,2026-09-06 08:43:57
20260906100051049,2,SMALL,2026-09-06 08:44:27
20260906100051050,5,BIG,2026-09-06 08:44:58
20260906100051051,8,BIG,2026-09-06 08:45:28
20260906100051052,8,BIG,2026-09-06 08:45:58
20260906100051053,3,SMALL,2026-09-06 08:46:32
20260906100051054,6,BIG,2026-09-06 08:46:57
20260906100051055,3,SMALL,2026-09-06 08:47:27
20260906100051056,2,SMALL,2026-09-06 08:47:58
20260906100051057,3,SMALL,2026-09-06 08:48:28
20260906100051058,6,BIG,2026-09-06 08:48:57
20260906100051059,5,BIG,2026-09-06 08:49:30
20260906100051060,1,SMALL,2026-09-06 08:50:00
20260906100051061,8,BIG,2026-09-06 08:50:30
20260906100051062,0,SMALL,2026-09-06 08:51:01
20260906100051063,1,SMALL,2026-09-06 08:51:27
20260906100051064,3,SMALL,2026-09-06 08:51:58
20260906100051065,4,SMALL,2026-09-06 08:52:28
20260906100051066,7,BIG,2026-09-06 08:52:59
20260906100051067,0,SMALL,2026-09-06 08:53:29
20260906100051068,9,BIG,2026-09-06 08:53:59
20260906100051069,1,SMALL,2026-09-06 08:54:29
20260906100051070,0,SMALL,2026-09-06 08:54:58
20260906100051071,2,SMALL,2026-09-06 08:55:28
20260906100051072,5,BIG,2026-09-06 08:55:58
20260906100051073,1,SMALL,2026-09-06 08:56:32
20260906100051074,5,BIG,2026-09-06 08:56:57
20260906100051075,8,BIG,2026-09-06 08:57:27
20260906100051076,6,BIG,2026-09-06 08:57:58
20260906100051077,7,BIG,2026-09-06 08:58:28
20260906100051078,0,SMALL,2026-09-06 08:58:59
20260906100051079,2,SMALL,2026-09-06 08:59:28
20260906100051080,4,SMALL,2026-09-06 08:59:59
20260906100051081,9,BIG,2026-09-06 09:00:29
20260906100051082,2,SMALL,2026-09-06 09:01:00
20260906100051083,1,SMALL,2026-09-06 09:01:30
20260906100051084,6,BIG,2026-09-06 09:02:00
20260906100051085,4,SMALL,2026-09-06 09:02:30
20260906100051086,2,SMALL,2026-09-06 09:03:00
20260906100051087,9,BIG,2026-09-06 09:03:30
20260906100051088,5,BIG,2026-09-06 09:04:00
20260906100051089,4,SMALL,2026-09-06 09:04:30
20260906100051090,3,SMALL,2026-09-06 09:05:00
20260906100051091,5,BIG,2026-09-06 09:05:30
20260906100051092,2,SMALL,2026-09-06 09:06:00
20260906100051093,1,SMALL,2026-09-06 09:06:30
20260906100051094,6,BIG,2026-09-06 09:07:01
20260906100051095,9,BIG,2026-09-06 09:07:32
20260906100051096,4,SMALL,2026-09-06 09:07:58
20260906100051097,1,SMALL,2026-09-06 09:08:29
20260906100051098,9,BIG,2026-09-06 09:08:59
20260906100051099,9,BIG,2026-09-06 09:09:31
20260906100051100,4,SMALL,2026-09-06 09:10:02
20260906100051101,3,SMALL,2026-09-06 09:10:27
20260906100051102,5,BIG,2026-09-06 09:10:58
20260906100051103,8,BIG,2026-09-06 09:11:28
20260906100051104,1,SMALL,2026-09-06 09:11:58
20260906100051105,6,BIG,2026-09-06 09:12:28
20260906100051106,9,BIG,2026-09-06 09:12:58
20260906100051107,1,SMALL,2026-09-06 09:13:28
20260906100051108,4,SMALL,2026-09-06 09:13:58
20260906100051109,1,SMALL,2026-09-06 09:14:28
20260906100051110,3,SMALL,2026-09-06 09:14:58
20260906100051111,7,BIG,2026-09-06 09:15:28
20260906100051112,4,SMALL,2026-09-06 09:15:58
20260906100051113,3,SMALL,2026-09-06 09:16:29
20260906100051114,3,SMALL,2026-09-06 09:16:59
20260906100051115,3,SMALL,2026-09-06 09:17:28
20260906100051116,4,SMALL,2026-09-06 09:17:58
20260906100051117,4,SMALL,2026-09-06 09:18:28
20260906100051118,9,BIG,2026-09-06 09:18:57
20260906100051119,2,SMALL,2026-09-06 09:19:31
20260906100051120,0,SMALL,2026-09-06 09:20:01
20260906100051121,0,SMALL,2026-09-06 09:20:31
20260906100051122,9,BIG,2026-09-06 09:21:00
20260906100051123,4,SMALL,2026-09-06 09:21:30
20260906100051124,0,SMALL,2026-09-06 09:22:00
20260906100051125,0,SMALL,2026-09-06 09:22:30
20260906100051126,7,BIG,2026-09-06 09:23:00
20260906100051127,9,BIG,2026-09-06 09:23:30
20260906100051128,8,BIG,2026-09-06 09:24:00
20260906100051129,4,SMALL,2026-09-06 09:24:29
20260906100051130,6,BIG,2026-09-06 09:25:00
20260906100051131,3,SMALL,2026-09-06 09:25:30
20260906100051132,7,BIG,2026-09-06 09:25:59
20260906100051133,5,BIG,2026-09-06 09:26:29
20260906100051134,6,BIG,2026-09-06 09:26:59
20260906100051135,9,BIG,2026-09-06 09:27:29
20260906100051136,7,BIG,2026-09-06 09:27:58
20260906100051137,4,SMALL,2026-09-06 09:28:28
20260906100051138,8,BIG,2026-09-06 09:29:01
20260906100051139,3,SMALL,2026-09-06 09:29:31
20260906100051140,3,SMALL,2026-09-06 09:30:01
20260906100051141,6,BIG,2026-09-06 09:30:31
20260906100051142,2,SMALL,2026-09-06 09:31:01
20260906100051143,8,BIG,2026-09-06 09:31:30
20260906100051144,6,BIG,2026-09-06 09:32:00
20260906100051145,1,SMALL,2026-09-06 09:32:30
20260906100051146,2,SMALL,2026-09-06 09:33:04
20260906100051147,8,BIG,2026-09-06 09:33:29
20260906100051148,7,BIG,2026-09-06 09:33:59
20260906100051149,1,SMALL,2026-09-06 09:34:28
20260906100051150,0,SMALL,2026-09-06 09:34:58
20260906100051151,2,SMALL,2026-09-06 09:35:28
20260906100051152,5,BIG,2026-09-06 09:35:57
20260906100051153,9,BIG,2026-09-06 09:36:28
20260906100051154,3,SMALL,2026-09-06 09:36:57
20260906100051155,8,BIG,2026-09-06 09:37:27
20260906100051156,7,BIG,2026-09-06 09:37:57
20260906100051157,9,BIG,2026-09-06 09:38:27
20260906100051158,9,BIG,2026-09-06 09:39:01
20260906100051159,9,BIG,2026-09-06 09:39:31
20260906100051160,8,BIG,2026-09-06 09:40:01
20260906100051161,5,BIG,2026-09-06 09:40:31
20260906100051162,2,SMALL,2026-09-06 09:41:01
20260906100051163,1,SMALL,2026-09-06 09:41:31
20260906100051164,7,BIG,2026-09-06 09:42:01
20260906100051165,1,SMALL,2026-09-06 09:42:31
20260906100051166,6,BIG,2026-09-06 09:43:01
20260906100051167,9,BIG,2026-09-06 09:43:30
20260906100051168,2,SMALL,2026-09-06 09:44:00
20260906100051169,1,SMALL,2026-09-06 09:44:31
20260906100051170,6,BIG,2026-09-06 09:45:00
20260906100051171,9,BIG,2026-09-06 09:45:30
20260906100051172,8,BIG,2026-09-06 09:46:00
20260906100051173,7,BIG,2026-09-06 09:46:30
20260906100051174,0,SMALL,2026-09-06 09:47:00
20260906100051175,0,SMALL,2026-09-06 09:47:30
20260906100051176,6,BIG,2026-09-06 09:48:00
20260906100051177,3,SMALL,2026-09-06 09:48:30
20260906100051178,9,BIG,2026-09-06 09:49:00
20260906100051179,7,BIG,2026-09-06 09:49:30
20260906100051180,9,BIG,2026-09-06 09:50:01
20260906100051181,5,BIG,2026-09-06 09:50:32
20260906100051182,3,SMALL,2026-09-06 09:50:57
20260906100051183,1,SMALL,2026-09-06 09:51:28
20260906100051184,9,BIG,2026-09-06 09:51:58
20260906100051185,7,BIG,2026-09-06 09:52:28
20260906100051186,3,SMALL,2026-09-06 09:52:58
20260906100051187,8,BIG,2026-09-06 09:53:28
20260906100051188,3,SMALL,2026-09-06 09:53:58
20260906100051189,1,SMALL,2026-09-06 09:54:28
20260906100051190,9,BIG,2026-09-06 09:54:58
20260906100051191,8,BIG,2026-09-06 09:55:28
20260906100051192,5,BIG,2026-09-06 09:55:58
20260906100051193,5,BIG,2026-09-06 09:56:29
20260906100051194,6,BIG,2026-09-06 09:56:59
20260906100051195,6,BIG,2026-09-06 09:57:29
20260906100051196,2,SMALL,2026-09-06 09:57:59
20260906100051197,1,SMALL,2026-09-06 09:58:30
20260906100051198,9,BIG,2026-09-06 09:58:57
20260906100051199,2,SMALL,2026-09-06 09:59:29
20260906100051200,9,BIG,2026-09-06 10:00:00
20260906100051201,2,SMALL,2026-09-06 10:00:32
20260906100051202,3,SMALL,2026-09-06 10:00:58
20260906100051203,0,SMALL,2026-09-06 10:01:27
20260906100051204,7,BIG,2026-09-06 10:02:00
20260906100051205,7,BIG,2026-09-06 10:02:28
20260906100051206,8,BIG,2026-09-06 10:03:01
20260906100051207,2,SMALL,2026-09-06 10:03:30
20260906100051208,2,SMALL,2026-09-06 10:03:59
20260906100051209,7,BIG,2026-09-06 10:04:30
20260906100051210,0,SMALL,2026-09-06 10:05:01
20260906100051211,6,BIG,2026-09-06 10:05:31
20260906100051212,7,BIG,2026-09-06 10:05:57
20260906100051213,3,SMALL,2026-09-06 10:06:29
20260906100051214,5,BIG,2026-09-06 10:07:00
20260906100051215,4,SMALL,2026-09-06 10:07:27
20260906100051216,3,SMALL,2026-09-06 10:08:01
20260906100051217,4,SMALL,2026-09-06 10:08:27
20260906100051218,3,SMALL,2026-09-06 10:08:58
20260906100051219,5,BIG,2026-09-06 10:09:28
20260906100051220,5,BIG,2026-09-06 10:09:59
20260906100051221,4,SMALL,2026-09-06 10:10:29
20260906100051222,2,SMALL,2026-09-06 10:11:00
20260906100051223,3,SMALL,2026-09-06 10:11:30
20260906100051224,0,SMALL,2026-09-06 10:12:01
20260906100051225,4,SMALL,2026-09-06 10:12:32
20260906100051226,1,SMALL,2026-09-06 10:12:57
20260906100051227,7,BIG,2026-09-06 10:13:27
20260906100051228,6,BIG,2026-09-06 10:13:58
20260906100051229,3,SMALL,2026-09-06 10:14:28
20260906100051230,1,SMALL,2026-09-06 10:14:59
20260906100051231,6,BIG,2026-09-06 10:15:29
20260906100051232,4,SMALL,2026-09-06 10:16:00
20260906100051233,1,SMALL,2026-09-06 10:16:30
20260906100051234,9,BIG,2026-09-06 10:17:00
20260906100051235,1,SMALL,2026-09-06 10:17:30
20260906100051236,5,BIG,2026-09-06 10:18:00
20260906100051237,2,SMALL,2026-09-06 10:18:31
20260906100051238,7,BIG,2026-09-06 10:19:01
20260906100051239,4,SMALL,2026-09-06 10:19:31
20260906100051240,4,SMALL,2026-09-06 10:20:01
20260906100051241,7,BIG,2026-09-06 10:20:31
20260906100051242,1,SMALL,2026-09-06 10:21:01
20260906100051243,1,SMALL,2026-09-06 10:21:32
20260906100051244,1,SMALL,2026-09-06 10:21:57
20260906100051245,4,SMALL,2026-09-06 10:22:27
20260906100051246,4,SMALL,2026-09-06 10:23:01
20260906100051247,0,SMALL,2026-09-06 10:23:27
20260906100051248,0,SMALL,2026-09-06 10:24:02
20260906100051249,8,BIG,2026-09-06 10:24:31
20260906100051250,0,SMALL,2026-09-06 10:25:01
20260906100051251,6,BIG,2026-09-06 10:25:32
20260906100051252,1,SMALL,2026-09-06 10:25:58
20260906100051253,8,BIG,2026-09-06 10:26:29
20260906100051254,6,BIG,2026-09-06 10:27:01
20260906100051255,7,BIG,2026-09-06 10:27:27
20260906100051256,8,BIG,2026-09-06 10:27:58
20260906100051257,1,SMALL,2026-09-06 10:28:29
20260906100051258,3,SMALL,2026-09-06 10:28:59
20260906100051259,1,SMALL,2026-09-06 10:29:30
20260906100051260,9,BIG,2026-09-06 10:30:01
20260906100051261,1,SMALL,2026-09-06 10:30:28
20260906100051262,1,SMALL,2026-09-06 10:30:58
20260906100051263,7,BIG,2026-09-06 10:31:28
20260906100051264,0,SMALL,2026-09-06 10:31:59
20260906100051265,8,BIG,2026-09-06 10:32:30
20260906100051266,9,BIG,2026-09-06 10:33:02
20260906100051267,0,SMALL,2026-09-06 10:33:27
20260906100051268,6,BIG,2026-09-06 10:33:58
20260906100051269,5,BIG,2026-09-06 10:34:28
20260906100051270,3,SMALL,2026-09-06 10:34:59
20260906100051271,7,BIG,2026-09-06 10:35:29
20260906100051272,3,SMALL,2026-09-06 10:35:59
20260906100051273,2,SMALL,2026-09-06 10:36:30
20260906100051274,3,SMALL,2026-09-06 10:37:00
20260906100051275,5,BIG,2026-09-06 10:37:30
20260906100051276,3,SMALL,2026-09-06 10:38:01
20260906100051277,1,SMALL,2026-09-06 10:38:31
20260906100051278,8,BIG,2026-09-06 10:38:57
20260906100051279,3,SMALL,2026-09-06 10:39:28
20260906100051280,7,BIG,2026-09-06 10:39:59
20260906100051281,0,SMALL,2026-09-06 10:40:31
20260906100051282,7,BIG,2026-09-06 10:41:02
20260906100051283,1,SMALL,2026-09-06 10:41:28
20260906100051284,1,SMALL,2026-09-06 10:42:00
20260906100051285,6,BIG,2026-09-06 10:42:31
20260906100051286,4,SMALL,2026-09-06 10:43:01
20260906100051287,7,BIG,2026-09-06 10:43:31
20260906100051288,2,SMALL,2026-09-06 10:44:02
20260906100051289,7,BIG,2026-09-06 10:44:27
20260906100051290,1,SMALL,2026-09-06 10:44:58
20260906100051291,5,BIG,2026-09-06 10:45:29
20260906100051292,4,SMALL,2026-09-06 10:46:00
20260906100051293,5,BIG,2026-09-06 10:46:30
20260906100051294,5,BIG,2026-09-06 10:47:01
20260906100051295,4,SMALL,2026-09-06 10:47:27
20260906100051296,8,BIG,2026-09-06 10:47:58
20260906100051297,9,BIG,2026-09-06 10:48:29
20260906100051298,9,BIG,2026-09-06 10:49:01
20260906100051299,3,SMALL,2026-09-06 10:49:31
20260906100051300,3,SMALL,2026-09-06 10:50:01
20260906100051301,4,SMALL,2026-09-06 10:50:32
20260906100051302,2,SMALL,2026-09-06 10:51:02
20260906100051303,8,BIG,2026-09-06 10:51:32
20260906100051304,5,BIG,2026-09-06 10:52:01
20260906100051305,2,SMALL,2026-09-06 10:52:27
20260906100051306,9,BIG,2026-09-06 10:52:57
20260906100051307,8,BIG,2026-09-06 10:53:27
20260906100051308,6,BIG,2026-09-06 10:53:58
20260906100051309,4,SMALL,2026-09-06 10:54:28
20260906100051310,2,SMALL,2026-09-06 10:54:58
20260906100051311,1,SMALL,2026-09-06 10:55:28
20260906100051312,9,BIG,2026-09-06 10:55:59
20260906100051313,4,SMALL,2026-09-06 10:56:29
20260906100051314,5,BIG,2026-09-06 10:56:59
20260906100051315,0,SMALL,2026-09-06 10:57:29
20260906100051316,2,SMALL,2026-09-06 10:57:59
20260906100051317,3,SMALL,2026-09-06 10:58:29
20260906100051318,8,BIG,2026-09-06 10:58:59
20260906100051319,9,BIG,2026-09-06 10:59:29
20260906100051320,9,BIG,2026-09-06 10:59:59
20260906100051321,6,BIG,2026-09-06 11:00:29
20260906100051322,8,BIG,2026-09-06 11:01:00
20260906100051323,3,SMALL,2026-09-06 11:01:30
20260906100051324,2,SMALL,2026-09-06 11:02:00
20260906100051325,9,BIG,2026-09-06 11:02:30
20260906100051326,4,SMALL,2026-09-06 11:03:00
20260906100051327,9,BIG,2026-09-06 11:03:30
20260906100051328,1,SMALL,2026-09-06 11:04:00
20260906100051329,5,BIG,2026-09-06 11:04:30
20260906100051330,6,BIG,2026-09-06 11:05:00
20260906100051331,9,BIG,2026-09-06 11:05:30
20260906100051332,8,BIG,2026-09-06 11:06:00
20260906100051333,5,BIG,2026-09-06 11:06:30
20260906100051334,7,BIG,2026-09-06 11:07:00
20260906100051335,3,SMALL,2026-09-06 11:07:30
20260906100051336,3,SMALL,2026-09-06 11:08:00
20260906100051337,6,BIG,2026-09-06 11:08:29
20260906100051338,0,SMALL,2026-09-06 11:08:59
20260906100051339,7,BIG,2026-09-06 11:09:29
20260906100051340,3,SMALL,2026-09-06 11:09:59
20260906100051341,9,BIG,2026-09-06 11:10:30
20260906100051342,8,BIG,2026-09-06 11:10:59
20260906100051343,1,SMALL,2026-09-06 11:11:30
20260906100051344,2,SMALL,2026-09-06 11:12:00
20260906100051345,1,SMALL,2026-09-06 11:12:30
20260906100051346,8,BIG,2026-09-06 11:13:00
20260906100051347,2,SMALL,2026-09-06 11:13:30
20260906100051348,1,SMALL,2026-09-06 11:14:00
20260906100051349,0,SMALL,2026-09-06 11:14:30
20260906100051350,2,SMALL,2026-09-06 11:15:01
20260906100051351,9,BIG,2026-09-06 11:15:31
20260906100051352,0,SMALL,2026-09-06 11:16:01
20260906100051353,1,SMALL,2026-09-06 11:16:31
20260906100051354,8,BIG,2026-09-06 11:17:01
20260906100051355,5,BIG,2026-09-06 11:17:32
20260906100051356,9,BIG,2026-09-06 11:17:57
20260906100051357,8,BIG,2026-09-06 11:18:27
20260906100051358,0,SMALL,2026-09-06 11:18:57
20260906100051359,8,BIG,2026-09-06 11:19:27
20260906100051360,8,BIG,2026-09-06 11:19:58
20260906100051361,5,BIG,2026-09-06 11:20:28
20260906100051362,5,BIG,2026-09-06 11:20:59
20260906100051363,7,BIG,2026-09-06 11:21:29
20260906100051364,1,SMALL,2026-09-06 11:21:59
20260906100051365,2,SMALL,2026-09-06 11:22:30
20260906100051366,5,BIG,2026-09-06 11:23:00
20260906100051367,8,BIG,2026-09-06 11:23:31
20260906100051368,3,SMALL,2026-09-06 11:24:02
20260906100051369,7,BIG,2026-09-06 11:24:29
20260906100051370,9,BIG,2026-09-06 11:24:59
20260906100051371,9,BIG,2026-09-06 11:25:30
20260906100051372,0,SMALL,2026-09-06 11:26:00
20260906100051373,9,BIG,2026-09-06 11:26:30
20260906100051374,0,SMALL,2026-09-06 11:27:01
20260906100051375,4,SMALL,2026-09-06 11:27:31
20260906100051376,8,BIG,2026-09-06 11:28:01
20260906100051377,9,BIG,2026-09-06 11:28:30
20260906100051378,5,BIG,2026-09-06 11:29:00
20260906100051379,7,BIG,2026-09-06 11:29:30
20260906100051380,0,SMALL,2026-09-06 11:30:01
20260906100051381,7,BIG,2026-09-06 11:30:30
20260906100051382,9,BIG,2026-09-06 11:31:00
20260906100051383,3,SMALL,2026-09-06 11:31:30
20260906100051384,4,SMALL,2026-09-06 11:32:00
20260906100051385,5,BIG,2026-09-06 11:32:31
20260906100051386,0,SMALL,2026-09-06 11:33:02
20260906100051387,7,BIG,2026-09-06 11:33:27
20260906100051388,8,BIG,2026-09-06 11:34:02
20260906100051389,1,SMALL,2026-09-06 11:34:28
20260906100051390,7,BIG,2026-09-06 11:34:58
20260906100051391,9,BIG,2026-09-06 11:35:28
20260906100051392,9,BIG,2026-09-06 11:35:58
20260906100051393,0,SMALL,2026-09-06 11:36:29
20260906100051394,6,BIG,2026-09-06 11:36:59
20260906100051395,3,SMALL,2026-09-06 11:37:30
20260906100051396,9,BIG,2026-09-06 11:38:01
20260906100051397,8,BIG,2026-09-06 11:38:27
20260906100051398,7,BIG,2026-09-06 11:38:58
20260906100051399,7,BIG,2026-09-06 11:39:28
20260906100051400,9,BIG,2026-09-06 11:39:58
20260906100051401,7,BIG,2026-09-06 11:40:28
20260906100051402,0,SMALL,2026-09-06 11:40:57
20260906100051403,2,SMALL,2026-09-06 11:41:27
20260906100051404,6,BIG,2026-09-06 11:41:58
20260906100051405,6,BIG,2026-09-06 11:42:29
20260906100051406,2,SMALL,2026-09-06 11:43:00
20260906100051407,7,BIG,2026-09-06 11:43:30
20260906100051408,7,BIG,2026-09-06 11:43:59
20260906100051409,2,SMALL,2026-09-06 11:44:30
20260906100051410,3,SMALL,2026-09-06 11:45:01
20260906100051411,3,SMALL,2026-09-06 11:45:31
20260906100051412,6,BIG,2026-09-06 11:46:01
20260906100051413,7,BIG,2026-09-06 11:46:31
20260906100051414,3,SMALL,2026-09-06 11:47:01
20260906100051415,9,BIG,2026-09-06 11:47:32
20260906100051416,2,SMALL,2026-09-06 11:48:02
20260906100051417,3,SMALL,2026-09-06 11:48:27
20260906100051418,7,BIG,2026-09-06 11:48:58
20260906100051419,3,SMALL,2026-09-06 11:49:28
20260906100051420,1,SMALL,2026-09-06 11:49:58
20260906100051421,8,BIG,2026-09-06 11:50:29
20260906100051422,7,BIG,2026-09-06 11:50:59
20260906100051423,6,BIG,2026-09-06 11:51:29
20260906100051424,7,BIG,2026-09-06 11:51:59
20260906100051425,9,BIG,2026-09-06 11:52:29
20260906100051426,1,SMALL,2026-09-06 11:52:59
20260906100051427,1,SMALL,2026-09-06 11:53:28
20260906100051428,6,BIG,2026-09-06 11:53:58
20260906100051429,7,BIG,2026-09-06 11:54:27
20260906100051430,7,BIG,2026-09-06 11:54:57
20260906100051431,8,BIG,2026-09-06 11:55:27
20260906100051432,9,BIG,2026-09-06 11:56:02
20260906100051433,1,SMALL,2026-09-06 11:56:31
20260906100051434,3,SMALL,2026-09-06 11:57:01
20260906100051435,2,SMALL,2026-09-06 11:57:35
20260906100051436,6,BIG,2026-09-06 11:57:59
20260906100051437,9,BIG,2026-09-06 11:58:29
20260906100051438,0,SMALL,2026-09-06 11:58:59
20260906100051439,9,BIG,2026-09-06 11:59:29
20260906100051440,4,SMALL,2026-09-06 11:59:59
20260906100051441,3,SMALL,2026-09-06 12:00:29
20260906100051442,1,SMALL,2026-09-06 12:00:59
20260906100051443,9,BIG,2026-09-06 12:01:29
20260906100051444,3,SMALL,2026-09-06 12:01:58
20260906100051445,7,BIG,2026-09-06 12:02:28
20260906100051446,0,SMALL,2026-09-06 12:02:58
20260906100051447,7,BIG,2026-09-06 12:03:28
20260906100051448,9,BIG,2026-09-06 12:03:58
20260906100051449,0,SMALL,2026-09-06 12:04:28
20260906100051450,8,BIG,2026-09-06 12:04:58
20260906100051451,4,SMALL,2026-09-06 12:05:28
20260906100051452,8,BIG,2026-09-06 12:05:57
20260906100051453,6,BIG,2026-09-06 12:06:27
20260906100051454,8,BIG,2026-09-06 12:06:58
20260906100051455,2,SMALL,2026-09-06 12:07:28
20260906100051456,8,BIG,2026-09-06 12:07:58
20260906100051457,7,BIG,2026-09-06 12:08:28
20260906100051458,6,BIG,2026-09-06 12:08:57
20260906100051459,8,BIG,2026-09-06 12:09:27
20260906100051460,3,SMALL,2026-09-06 12:09:57
20260906100051461,3,SMALL,2026-09-06 12:10:27
20260906100051462,4,SMALL,2026-09-06 12:10:57
20260906100051463,3,SMALL,2026-09-06 12:11:27
20260906100051464,6,BIG,2026-09-06 12:11:57
20260906100051465,7,BIG,2026-09-06 12:12:27
20260906100051466,7,BIG,2026-09-06 12:13:01
20260906100051467,4,SMALL,2026-09-06 12:13:31
20260906100051468,0,SMALL,2026-09-06 12:14:01
20260906100051469,2,SMALL,2026-09-06 12:14:31
20260906100051470,6,BIG,2026-09-06 12:15:01
20260906100051471,7,BIG,2026-09-06 12:15:31
20260906100051472,8,BIG,2026-09-06 12:16:01
20260906100051473,9,BIG,2026-09-06 12:16:31
20260906100051474,3,SMALL,2026-09-06 12:17:01
20260906100051475,4,SMALL,2026-09-06 12:17:30
20260906100051476,0,SMALL,2026-09-06 12:18:00
20260906100051477,2,SMALL,2026-09-06 12:18:30
20260906100051478,6,BIG,2026-09-06 12:18:59
20260906100051479,9,BIG,2026-09-06 12:19:29
20260906100051480,9,BIG,2026-09-06 12:19:59
20260906100051481,4,SMALL,2026-09-06 12:20:29
20260906100051482,4,SMALL,2026-09-06 12:20:59
20260906100051483,1,SMALL,2026-09-06 12:21:29
20260906100051484,6,BIG,2026-09-06 12:21:59
20260906100051485,4,SMALL,2026-09-06 12:22:29
20260906100051486,4,SMALL,2026-09-06 12:22:59
20260906100051487,9,BIG,2026-09-06 12:23:29
20260906100051488,6,BIG,2026-09-06 12:24:00
20260906100051489,9,BIG,2026-09-06 12:24:30
20260906100051490,7,BIG,2026-09-06 12:25:00
20260906100051491,3,SMALL,2026-09-06 12:25:30
20260906100051492,9,BIG,2026-09-06 12:26:00
20260906100051493,3,SMALL,2026-09-06 12:26:30
20260906100051494,1,SMALL,2026-09-06 12:26:59
20260906100051495,6,BIG,2026-09-06 12:27:29
20260906100051496,7,BIG,2026-09-06 12:27:59
20260906100051497,6,BIG,2026-09-06 12:28:28
20260906100051498,8,BIG,2026-09-06 12:28:58
20260906100051499,1,SMALL,2026-09-06 12:29:32
20260906100051500,1,SMALL,2026-09-06 12:29:59
20260906100051501,9,BIG,2026-09-06 12:30:29
20260906100051502,8,BIG,2026-09-06 12:30:59
20260906100051503,5,BIG,2026-09-06 12:31:28
20260906100051504,1,SMALL,2026-09-06 12:31:59
20260906100051505,2,SMALL,2026-09-06 12:32:29
20260906100051506,0,SMALL,2026-09-06 12:33:00
20260906100051507,6,BIG,2026-09-06 12:33:30
20260906100051508,5,BIG,2026-09-06 12:33:59
20260906100051509,7,BIG,2026-09-06 12:34:29
20260906100051510,5,BIG,2026-09-06 12:34:59
20260906100051511,7,BIG,2026-09-06 12:35:29
20260906100051512,6,BIG,2026-09-06 12:35:59
20260906100051513,0,SMALL,2026-09-06 12:36:29
20260906100051514,0,SMALL,2026-09-06 12:36:59
20260906100051515,3,SMALL,2026-09-06 12:37:29
20260906100051516,5,BIG,2026-09-06 12:37:59
20260906100051517,7,BIG,2026-09-06 12:38:29
20260906100051518,4,SMALL,2026-09-06 12:38:59
20260906100051519,9,BIG,2026-09-06 12:39:29
20260906100051520,2,SMALL,2026-09-06 12:39:59
20260906100051521,1,SMALL,2026-09-06 12:40:29
